Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H4_remelt,199,1200,92.13,0.06,0.03,0.18,197553,1677.019162,67.68742786,1.39E+11,77.82097706,17.36248125,14889838.4,-95196802.67,301.4557552,0.032732221,-0.181000743,70.86167346,17.73224525,31059645.17,-199949598.3,314.4325216,-0.00551369,-0.238848041,3028.082764,0.001224944
H4_remelt,199,1200,92.13,0.06,0.03,0.21,194418,1681.236145,67.65503116,1.38E+11,66.63998225,17.33000153,14598758.22,-93360244.21,300.328953,0.032829852,-0.161713244,69.13279615,17.71054631,30491880.56,-196163669.4,313.6634508,-0.016190936,-0.254878513,3052.041572,0.001069827
H4_remelt,199,1200,92.13,0.06,0.03,0.24,206640,1678.259161,72.17617101,1.46E+11,71.55959762,17.42499685,15687095.73,-100357466.6,303.6305154,0.03637891,-0.204566003,78.0278923,17.73421716,32495355.06,-209152666.4,314.5024584,-0.013636452,-0.238565074,3025.715668,0.001190442
H4_remelt,199,1200,92.13,0.06,0.03,0.27,194439,1693.640247,74.14751491,1.40E+11,67.57728724,17.29788784,14546432.87,-92873728.67,299.2169238,0.02580578,-0.192592288,71.03115188,17.69769169,30451158.81,-195808513.1,313.2082912,-0.016521215,-0.247290439,3104.952494,0.001141705
H4_remelt,199,1200,92.13,0.06,0.03,0.3,195584,1692.929944,77.70946854,1.40E+11,70.1918275,17.35829524,14734478.53,-94271903.08,301.3104136,0.022012574,-0.157638985,73.19282889,17.74376211,30789884.9,-198251289.9,314.8410937,-0.018546096,-0.238622425,3085.076512,0.001135027
H4_remelt,199,1200,92.13,0.06,0.03,0.33,196062,1690.923764,74.66242246,1.40E+11,74.50363662,17.32251071,14709651.45,-93951262.91,300.0693771,0.025462622,-0.196189754,68.36418427,17.75932894,30919313.94,-199152787.4,315.3937643,-0.027281103,-0.245439601,3077.702501,0.001101659
H4_remelt,199,1200,92.13,0.06,0.03,0.36,191925,1692.055247,73.65165219,1.38E+11,79.13986552,17.45737332,14624207.91,-93574062.27,304.7598831,0.005653058,-0.200222501,65.92408184,17.78286334,30347354.95,-195407170.9,316.2302286,-0.021237126,-0.259900245,3060.749011,0.0011775
H4_remelt,199,1200,92.13,0.06,0.03,0.39,188129,1688.389564,73.9778144,1.34E+11,71.63938942,17.31734775,14105955.49,-90040038.55,299.8905332,0.0426106,-0.194359573,77.90390597,17.71580828,29523230.18,-189906589.5,313.8498631,-0.007996796,-0.249095751,3079.220492,0.001201259
H4_remelt,199,1200,92.13,0.06,0.03,0.42,195584,1703.345771,80.80283462,1.42E+11,74.76058509,17.39577157,14798136.64,-94620032.45,302.6128684,0.026216007,-0.190132845,68.54034629,17.78712071,30940552.63,-199313548.3,316.3816632,-0.01216121,-0.247760201,3108.965262,0.00119638
H4_remelt,199,1200,92.13,0.06,0.03,0.45,198656,1698.789419,79.33391206,1.44E+11,69.40422874,17.39821931,15034719.69,-96200514.45,302.6980351,0.038145114,-0.174916916,67.13417839,17.84180512,31620156.58,-203886113.3,318.3300101,-0.019433088,-0.248871239,3079.027706,0.001248351
H4_remelt,199,1200,92.13,0.06,0.03,0.48,194981,1696.259078,76.3260009,1.41E+11,73.84155069,17.43922627,14826181.31,-94940855.81,304.1266129,0.029729962,-0.175097908,68.85039844,17.81515099,30942612.8,-199404560.6,317.3796047,-0.022583748,-0.253862334,3070.91607,0.001066732
H4_remelt,199,1200,92.13,0.06,0.03,0.51,195328,1697.733889,77.06978999,1.41E+11,67.78405164,17.45282735,14875809.55,-95248211.72,304.6011825,0.023884581,-0.186484447,76.61576572,17.82878871,31045224.58,-200067746.1,317.865707,-0.019433848,-0.257647662,3071.642111,0.001167232
H4_remelt,199,1200,92.13,0.06,0.03,0.54,198575,1690.227543,75.00497478,1.42E+11,68.53960355,17.37335025,14985721.52,-95765450.35,301.8332991,0.027230048,-0.199196125,69.98042952,17.83305481,31576340.43,-203645342.4,318.0178439,-0.021093989,-0.234006418,3052.270519,0.001248854
H4_remelt,199,1200,92.13,0.06,0.03,0.57,193185,1708.28419,83.03315426,1.41E+11,69.48136407,17.49178938,14778339.86,-94698015.41,305.9626958,0.004808068,-0.182356008,67.93595851,17.88364016,30893783.25,-199248636.2,319.8245854,-0.027328053,-0.258677729,3093.499152,0.001076649
H4_remelt,199,1200,92.13,0.06,0.03,0.6,187243,1705.228362,79.87055748,1.36E+11,65.4999785,17.41652548,14201292.91,-90858000.62,303.3353597,0.036718039,-0.186612495,72.56592915,17.83633418,29785513.24,-191952027,318.1348169,-0.023064363,-0.26406806,3101.620842,0.000982644
H4_remelt,199,1200,92.13,0.06,0.03,0.63,195308,1699.509802,78.2806186,1.41E+11,67.57789639,17.41518403,14810264.62,-94774870.08,303.2886347,0.024351142,-0.186420789,78.9069242,17.87837858,31214735.69,-201503665.3,319.6364207,-0.02877629,-0.233474977,3070.990532,0.001208311
H4_remelt,199,1200,92.13,0.06,0.03,0.66,190341,1700.432981,76.76208561,1.38E+11,70.58627485,17.51568316,14600577.35,-93526564.82,306.7991566,0.033361608,-0.198418619,71.11623957,17.91629352,30550351.52,-197127870.4,320.9935737,-0.027635774,-0.263131441,3053.881537,0.001071721
H4_remelt,199,1200,92.13,0.06,0.03,0.69,191922,1700.28834,77.4730295,1.39E+11,69.5231403,17.40950038,14544037.45,-93031755.03,303.0907033,0.017971465,-0.190976897,73.89432676,17.8719469,30651890.46,-197532802.7,319.4064862,-0.02264446,-0.281932277,3075.757313,0.001010796
H4_remelt,199,1200,92.13,0.06,0.03,0.72,194560,1709.474866,82.10570889,1.42E+11,70.01320109,17.41324004,14750182.09,-94461121.52,303.2209288,0.039086619,-0.150399927,74.80927781,17.84520738,30979943.87,-199778332.3,318.4514263,-0.026814834,-0.250933193,3115.745329,0.000945695
H4_remelt,199,1200,92.13,0.06,0.03,0.75,186368,1708.61796,77.60329474,1.36E+11,73.34052595,17.44169961,14175472.17,-90642596.81,304.2128853,0.034382822,-0.217106828,68.4172563,17.84437431,29672819.92,-191340107.9,318.4216947,-0.026536016,-0.250062367,3108.78134,0.001169691
H4_remelt,199,1200,92.13,0.06,0.03,0.78,199989,1697.663448,76.93071302,1.44E+11,73.55545843,17.45524044,15234881.57,-97535505.12,304.6854189,0.035342435,-0.189766117,72.54369444,17.86862077,31928124.46,-205852730.8,319.2876081,-0.023134635,-0.267997256,3061.822476,0.001060021
H4_remelt,199,1200,92.13,0.06,0.03,0.81,194841,1701.135727,76.38182302,1.41E+11,71.70258674,17.37979135,14714725.6,-94058424.25,302.0571475,0.024108245,-0.183408892,70.81986036,17.90294655,31225938.73,-201580978.3,320.5154952,-0.017843479,-0.234632122,3074.808313,0.001283051
H4_remelt,199,1200,92.13,0.06,0.03,0.84,196154,1699.885059,77.76408579,1.42E+11,73.94069969,17.43083896,14900948.37,-95343939.38,303.8341468,0.033123113,-0.18875863,78.21730529,17.89663608,31414049.41,-202719253.8,320.2895829,-0.022125691,-0.249832807,3066.213688,0.001090946
H4_remelt,199,1200,92.13,0.06,0.03,0.87,196086,1708.978691,81.94837643,1.44E+11,67.30924542,17.48473288,14988057.75,-95946749.38,305.7158839,0.025344432,-0.22360239,67.71368648,17.92774981,31512411.25,-203447947.7,321.4042131,-0.023003196,-0.263252737,3086.312352,0.001111723
H4_remelt,199,1200,92.13,0.06,0.03,0.9,195656,1703.115488,80.57978808,1.42E+11,71.33383278,17.42492762,14853245.07,-95151554.81,303.6281026,0.04855397,-0.160802606,69.39461077,17.92189163,31422902.09,-202907424.8,321.1941995,-0.029444654,-0.248344559,3073.121078,0.001267492
H4_remelt,199,1200,92.13,0.06,0.03,0.93,195470,1699.516737,76.89759587,1.41E+11,72.01623257,17.50205431,14970564.19,-96012363.85,306.3219051,0.032532667,-0.159740609,69.10283913,18.0468611,31832254.19,-206007944.7,325.6891954,-0.026270471,-0.257226952,3022.227866,0.001104995
H4_remelt,199,1200,92.13,0.06,0.03,0.96,187392,1704.308113,74.58065856,1.36E+11,70.52183899,17.53140717,14400281.63,-92332747.16,307.3502372,0.03310015,-0.194050527,73.9375746,17.99223681,30332348.72,-196143836.9,323.7205853,-0.031908105,-0.247531841,3048.176042,0.00112061
H4_remelt,199,1200,92.13,0.06,0.03,0.99,196608,1704.094725,81.36724964,1.43E+11,73.57120036,17.46889097,15001111.8,-96209760.58,305.1621517,0.035663488,-0.144782479,73.72567931,18.00526206,31870203.65,-206025868.6,324.189462,-0.034417544,-0.259226411,3052.493195,0.001098599
H4_remelt,199,1200,92.13,0.06,0.03,1.02,192512,1710.583682,83.26890428,1.41E+11,71.69051091,17.47119461,14692244.22,-94096204.11,305.2426413,0.046683341,-0.180232089,74.49527169,18.02342475,31269143.32,-202345657.8,324.8438396,-0.028570626,-0.241950505,3071.611895,0.001194693
H4_remelt,199,1200,92.13,0.06,0.03,1.05,200090,1701.953209,80.22101467,1.45E+11,68.74121376,17.54047332,15392020.61,-98763264.63,307.6682042,0.043975704,-0.171046083,70.06718836,18.00363832,32428728.93,-209802048,324.1309927,-0.026790523,-0.241502932,3037.01618,0.001169439
H4_remelt,199,1200,92.13,0.06,0.03,1.08,193600,1702.050843,76.9957835,1.41E+11,76.96974923,17.43308369,14710885.79,-94157162.35,303.9124069,0.048687372,-0.169229962,71.1549721,18.06592825,31594388.3,-204547717.7,326.3777634,-0.019341258,-0.248909275,3034.538502,0.001239631
H4_remelt,199,1200,92.13,0.06,0.03,1.11,188416,1702.035123,74.79099253,1.37E+11,75.27423688,17.50383119,14433632.71,-92507692.27,306.3841064,0.039437239,-0.182352614,70.25363765,18.03713553,30650445.87,-198294484.8,325.338258,-0.023846607,-0.262565821,3032.881886,0.000944688
H4_remelt,199,1200,92.13,0.06,0.03,1.14,197008,1708.209212,81.55835143,1.44E+11,70.61017383,17.52005067,15119547.16,-97035459.34,306.9521755,0.028513351,-0.15722395,68.3886055,18.03549091,32042416.02,-207257077.8,325.2789325,-0.034936605,-0.263875494,3054.548915,0.001015156
H4_remelt,199,1200,92.13,0.06,0.03,1.17,196607,1709.346036,82.17831546,1.44E+11,70.82676169,17.52984924,15105739.29,-96906194.84,307.2956143,0.029263241,-0.182509915,74.89407675,18.0288702,31953724.35,-206722664.8,325.0401607,-0.019761138,-0.255454813,3059.151592,0.001139288
H4_remelt,199,1200,92.13,0.06,0.03,1.2,196352,1702.804094,78.28119098,1.43E+11,67.43149446,17.51659699,15063377.51,-96524948.96,306.8311702,0.046134604,-0.192948406,75.10163246,18.03530181,31934963.04,-206685232.6,325.2721114,-0.028985135,-0.242115872,3035.171929,0.001191701
H4_remelt,199,1200,92.13,0.06,0.03,1.23,194560,1702.471235,77.92167444,1.41E+11,72.80933707,17.55404537,14989694.42,-96120794.35,308.1445089,0.024220953,-0.198481249,73.1582147,18.08644775,31823185.67,-206041104.6,327.1195923,-0.021618486,-0.252915907,3018.152994,0.001141001
H4_remelt,199,1200,92.13,0.06,0.03,1.26,187904,1703.54881,75.80649162,1.37E+11,73.21988582,17.49060259,14372543.52,-92059929.79,305.9211788,0.028870249,-0.19503248,74.45041638,18.06142657,30649554.08,-198356184.6,326.2151297,-0.025138749,-0.261217026,3034.344059,0.001053696
H4_remelt,199,1200,92.13,0.06,0.03,1.29,196608,1710.162565,82.7339286,1.44E+11,77.263651,17.56756381,15170798.88,-97357490.09,308.6192983,0.033326906,-0.158723034,69.38964698,18.0903611,32172223.56,-208279460.7,327.2611646,-0.025081779,-0.268460396,3043.823196,0.001118944
H4_remelt,199,1200,92.13,0.06,0.03,1.32,195654,1709.214123,83.21984324,1.43E+11,71.67214158,17.50877239,14996469.64,-96137771.02,306.5571107,0.034925412,-0.188510187,73.26645692,18.07813201,31972688.99,-206984474.3,326.8188571,-0.030438226,-0.259536264,3049.840897,0.001124399
H4_remelt,199,1200,92.13,0.06,0.03,1.35,191898,1703.069649,78.18673442,1.39E+11,73.32515942,17.55696327,14789386.38,-94899681.66,308.2469592,0.027495383,-0.173363659,73.70027376,18.0970651,31424688.18,-203513256.3,327.5037652,-0.031157244,-0.258563429,3017.561525,0.001177672
H4_remelt,199,1200,92.13,0.06,0.03,1.38,193024,1702.771532,77.45517145,1.40E+11,66.84369457,17.50248055,14784322.59,-94696907.58,306.3368255,0.041143833,-0.199401073,68.28990099,18.11584509,31674810.72,-205361072.2,328.1838435,-0.019258163,-0.242068775,3018.114126,0.000922136
H4_remelt,199,1200,92.13,0.06,0.03,1.41,190367,1700.409233,76.19474846,1.38E+11,69.13524028,17.52508639,14618476.25,-93845382.2,307.128653,0.056342156,-0.129277327,72.86962961,18.05461218,31028015.16,-200882508.6,325.969021,-0.027561693,-0.246762715,3020.996595,0.001134609
H4_remelt,199,1200,92.13,0.06,0.03,1.44,195505,1711.832984,86.13602898,1.44E+11,70.28047803,17.58400182,15113915.06,-97131064.91,309.1971201,0.04908238,-0.160017415,69.63178315,18.10083612,32028831.48,-207472355.9,327.6402684,-0.024128649,-0.258678242,3046.114214,0.001002496
H4_remelt,199,1200,92.13,0.06,0.03,1.47,187824,1711.261867,80.54846095,1.38E+11,67.91700401,17.62263573,14584087.84,-93625103.95,310.5572901,0.026082427,-0.206334947,72.72309274,18.08223009,30707158.57,-198847909.5,326.9670451,-0.024720697,-0.248389109,3043.106462,0.001299047
H4_remelt,199,1200,92.13,0.06,0.03,1.5,196096,1702.58281,81.61393933,1.42E+11,74.2625178,17.55759062,15114125.95,-96954961.2,308.2689884,0.059648276,-0.184908798,71.59398963,18.07279372,32025996.56,-207362670.5,326.6258729,-0.029253071,-0.255279142,3021.868726,0.001060673
H4_remelt,199,1200,92.13,0.06,0.03,1.53,195511,1703.112612,79.95523709,1.42E+11,71.58647196,17.60621999,15152739.65,-97397421.25,309.9789823,0.02942397,-0.15308936,67.48587409,18.05835942,31879728.27,-206366581.5,326.104345,-0.022887989,-0.260902229,3021.363199,0.001033153
H4_remelt,199,1200,92.13,0.06,0.03,1.56,195584,1699.515264,77.5813811,1.42E+11,81.14860883,17.47873843,14940011.53,-95850287.6,305.5062972,0.05643414,-0.139627225,71.85762477,18.09756275,32030158.95,-207597476,327.5217775,-0.033322348,-0.24247775,3013.351559,0.001135027
H4_remelt,199,1200,92.13,0.06,0.03,1.59,196479,1713.709511,85.68888523,1.45E+11,71.68726764,17.52294984,15084103.69,-96788527.47,307.0537712,0.035058217,-0.162662313,67.31344215,18.10267699,32194942.21,-208635400.5,327.7069141,-0.023896019,-0.249906323,3059.093429,0.001109494
H4_remelt,199,1200,92.13,0.06,0.03,1.62,188416,1711.076275,84.15967484,1.38E+11,82.58038461,17.66371067,14698465.38,-94547641.75,312.0066746,0.032265071,-0.158350447,70.78393511,18.109668,30897520.52,-200251091.2,327.9600752,-0.024134316,-0.234776945,3032.252652,0.001316194
H4_remelt,199,1200,92.13,0.06,0.03,1.65,194772,1703.194936,80.96904772,1.42E+11,75.78661853,17.56082705,15017618.2,-96352092.37,308.3826467,0.024569668,-0.186943997,70.20169256,18.1804931,32190029.52,-208878296,330.5303293,-0.027142201,-0.246028963,2999.216929,0.001119223
H4_remelt,199,1200,92.13,0.06,0.03,1.68,190771,1705.692656,79.26963307,1.39E+11,72.53699834,17.46036867,14541464.52,-93078540.76,304.8644742,0.033481476,-0.204454265,69.86863738,18.16045133,31459483.61,-203987630.1,329.8019927,-0.023197872,-0.255382258,3023.235092,0.001100756
H4_remelt,199,1200,92.13,0.06,0.03,1.71,191427,1702.149627,77.21086218,1.39E+11,74.09146875,17.52003897,14691418.44,-94207871.05,306.9517654,0.037224644,-0.174629811,70.98705372,18.10164111,31363668.9,-203209034.5,327.6694107,-0.028793724,-0.257851651,3017.18116,0.001096984
H4_remelt,199,1200,92.13,0.06,0.03,1.74,197148,1710.208211,87.35680689,1.45E+11,72.57802896,17.54862586,15179688.48,-97402833.67,307.9542697,0.034956939,-0.169466703,69.67716941,18.13210231,32409484.38,-210061600.9,328.7731343,-0.030936672,-0.252811461,3037.371493,0.001156456
H4_remelt,199,1200,92.13,0.06,0.03,1.77,205568,1705.893969,85.28843363,1.50E+11,75.06008028,17.53040805,15795265.24,-101365171,307.3152063,0.027212979,-0.143370559,67.62180263,18.13085921,33788988.09,-219111273.9,328.7280559,-0.035972512,-0.241018529,3024.00345,0.001245294
H4_remelt,199,1200,92.13,0.06,0.03,1.8,194909,1704.779532,78.62221786,1.42E+11,72.06238699,17.55635027,15020483.26,-96346022.31,308.2254348,0.041345651,-0.190823013,79.9070574,18.09608387,31914407.02,-206900376.5,327.4682515,-0.026826479,-0.240390232,3023.970907,0.001067126
H4_remelt,199,1200,92.13,0.06,0.03,1.83,195607,1705.820983,80.63112141,1.43E+11,68.75148818,17.5747182,15105996.69,-96915869.4,308.8707198,0.041889278,-0.193779244,69.34465856,18.12953924,32147490.34,-208233721,328.6801929,-0.031314725,-0.281746123,3018.375874,0.000971301
H4_remelt,199,1200,92.13,0.06,0.03,1.86,195279,1702.367731,79.53178042,1.42E+11,68.79590959,17.57969589,15089163.76,-96877537.15,309.0457078,0.037591327,-0.179146021,72.05225271,18.11037093,32025541.39,-207437666,327.9855352,-0.02506613,-0.260166317,3009.812147,0.001116311
H4_remelt,199,1200,92.13,0.06,0.03,1.89,193497,1713.10217,84.09621295,1.42E+11,73.23925199,17.5365947,14878366.89,-95408711.72,307.5321536,0.027718955,-0.189637148,75.38381763,18.08861653,31657216.68,-205093370.3,327.1980481,-0.024668065,-0.247040431,3058.324541,0.001126592
H4_remelt,199,1200,92.13,0.06,0.03,1.92,191693,1707.568372,80.75354519,1.40E+11,74.61419104,17.4858039,14654235.67,-93987807.46,305.7533379,0.018713786,-0.152506309,71.66033144,18.13136637,31510346.89,-204178796.5,328.7464464,-0.018401471,-0.254498764,3033.93875,0.001137194
H4_remelt,199,1200,92.13,0.06,0.03,1.95,195532,1703.6702,79.78736426,1.42E+11,75.30187825,17.56976473,15091567.25,-96913949.49,308.6966328,0.031880151,-0.158825343,84.103056,18.18321932,32325338.04,-209700045.1,330.6294647,-0.033042308,-0.256591658,2999.104591,0.001135329
H4_remelt,199,1200,92.13,0.06,0.03,1.98,187559,1706.343075,75.72035138,1.37E+11,68.73924876,17.58174755,14496088.49,-93047090.98,309.1178469,0.02885478,-0.186343346,73.76435241,18.14879814,30890199.27,-200257582.1,329.3788739,-0.034051856,-0.253110023,3014.317283,0.001055628
H4_remelt,199,1200,92.13,0.06,0.03,2.01,193402,1707.434891,80.50092797,1.41E+11,72.41947727,17.48119692,14776913.21,-94686209.33,305.5922459,0.032884744,-0.163871174,71.21631965,18.14948,31854726.63,-206461171.3,329.4036244,-0.03429927,-0.264603624,3029.795462,0.001023743
H4_remelt,199,1200,92.13,0.06,0.03,2.04,194481,1711.89416,85.17581094,1.43E+11,72.09198768,17.4852855,14866398.86,-95316521.06,305.735209,0.041868657,-0.159559154,81.90326686,18.14267072,32008818.56,-207430740.2,329.156501,-0.031421928,-0.251912409,3047.501628,0.001048908
H4_remelt,199,1200,92.13,0.06,0.03,2.07,189440,1708.774892,80.41469596,1.39E+11,70.34315025,17.4866298,14483397.7,-92801905.95,305.7822216,0.034046483,-0.198068131,73.72553799,18.14814682,31197560.56,-202272716,329.355233,-0.031830402,-0.253685908,3034.259931,0.001129609
H4_remelt,199,1200,92.13,0.06,0.03,2.1,195072,1704.696097,79.98564609,1.42E+11,78.55467154,17.56635337,15050588.22,-96609374.48,308.5767709,0.025719437,-0.164245842,69.61403851,18.14112579,32100245.21,-208001130.9,329.1004451,-0.019568289,-0.265105688,3012.583569,0.001096997
H4_remelt,199,1200,92.13,0.06,0.03,2.13,204800,1706.38484,83.28640354,1.49E+11,73.73498034,17.57367309,15813877.49,-101529604,308.8339858,0.04055091,-0.179309752,72.62267015,18.20475923,33937787.2,-220278535.8,331.4132585,-0.01683871,-0.252618698,3003.945892,0.001093718
H4_remelt,199,1200,92.13,0.06,0.03,2.16,194468,1711.563974,83.35554054,1.43E+11,70.8643376,17.43560261,14781134.87,-94581625.69,304.0002382,0.032515123,-0.185755539,70.62669841,18.16198483,32074573.99,-208036559.6,329.8576931,-0.023958402,-0.247640076,3047.091042,0.001110688
H4_remelt,199,1200,92.13,0.06,0.03,2.19,195389,1712.553886,85.03286818,1.44E+11,72.65187918,17.52474992,15003272.83,-96207292.82,307.1168597,0.04748769,-0.178349721,69.69542759,18.12364311,32090606.04,-207976806.6,328.4664397,-0.039699045,-0.259410149,3049.830923,0.00098262
H4_remelt,199,1200,92.13,0.06,0.03,2.22,194560,1706.090736,81.36700324,1.42E+11,77.34859826,17.55519822,14991672.13,-96220019.23,308.1849844,0.026158161,-0.149594557,64.58940011,18.10986695,31905784.14,-206724450.2,327.967281,-0.036228468,-0.25383457,3026.076241,0.00116156
H4_remelt,199,1200,92.13,0.06,0.03,2.25,193536,1704.331022,79.18009697,1.41E+11,70.81697229,17.49490499,14810555.17,-94955587.79,306.0717005,0.031124021,-0.173139274,73.82480989,18.13077958,31811100.21,-206159451,328.725168,-0.025858756,-0.253338134,3021.36511,0.001085036
H4_remelt,199,1200,92.13,0.06,0.03,2.28,185429,1707.334654,78.39918473,1.35E+11,73.49139603,17.57002792,14312537.6,-91866825.35,308.7058811,0.036739825,-0.168435167,73.48955658,18.13889553,30506159.2,-197658236.4,329.019531,-0.025272949,-0.271060196,3021.725578,0.000895188
H4_remelt,199,1200,92.13,0.06,0.03,2.31,193536,1714.881299,84.18828934,1.43E+11,71.04838545,17.57874644,14952819.4,-95952993.02,309.0123264,0.047139271,-0.182727809,74.99078869,18.14967126,31877483.39,-206666338.6,329.4105668,-0.025818167,-0.256301029,3046.023463,0.001085036
H4_remelt,199,1200,92.13,0.06,0.03,2.34,189440,1713.805695,83.56955531,1.39E+11,73.69318289,17.54761186,14584570.8,-93513951.2,307.9186821,0.048728847,-0.194478756,71.05524377,18.11506715,31083888.93,-201355808.2,328.1556578,-0.02443341,-0.255728193,3053.484886,0.001171838
H4_remelt,199,1200,92.13,0.06,0.03,2.37,192698,1707.095695,81.23108104,1.41E+11,79.27279132,17.55431927,14846614.72,-95254800.96,308.154125,0.049351262,-0.190581963,72.53455462,18.10701547,31590354.36,-204602190.5,327.8640091,-0.031227007,-0.259724727,3030.343775,0.001079376
H4_remelt,199,1200,92.13,0.06,0.03,2.4,195652,1704.885252,80.57706667,1.43E+11,76.5455945,17.59994107,15152738.24,-97347514.23,309.7579256,0.027063164,-0.154323431,70.30154814,18.1785688,32328698.05,-209677366.1,330.4603637,-0.026522181,-0.258659166,3001.263813,0.000858641
H4_remelt,199,1200,92.13,0.06,0.03,2.43,197505,1700.933265,78.43738982,1.43E+11,77.74219462,17.49560048,15115499.77,-96852958.47,306.0960362,0.019551298,-0.184310402,72.96771124,18.1389995,32493197.58,-210634017.1,329.023303,-0.025694983,-0.251104816,3007.258018,0.001194864
H4_remelt,199,1200,92.13,0.06,0.03,2.46,194628,1715.754834,84.75065953,1.44E+11,68.92617086,17.47289504,14856679.26,-95101272.11,305.3020611,0.017894339,-0.220730662,69.71605918,18.18012589,32164948.57,-208687171,330.5169775,-0.026209478,-0.243427217,3053.944289,0.001222808
H4_remelt,199,1200,92.13,0.06,0.03,2.49,188668,1714.893993,83.03653008,1.39E+11,69.06726204,17.53965953,14511996.82,-93106758.32,307.6396565,0.03841628,-0.172958819,76.40863523,18.17137865,31149987.76,-201932874.6,330.199002,-0.041820308,-0.271061249,3045.237072,0.000964627
H4_remelt,199,1200,92.13,0.06,0.03,2.52,196096,1705.745257,79.40285862,1.43E+11,70.15145595,17.53728439,15079196.4,-96747340.74,307.5563439,0.0146835,-0.168213139,70.18090082,18.13997489,32264539.11,-209234108,329.0586889,-0.026282312,-0.242873234,3019.666105,0.001234052
H4_remelt,199,1200,92.13,0.06,0.03,2.55,194038,1705.117281,78.6549495,1.41E+11,68.01166925,17.59913348,15026219.67,-96505106.8,309.7294991,0.022361858,-0.173988957,68.94484742,18.14608492,31947453.54,-207072486.3,329.280398,-0.03702363,-0.252784683,3009.152589,0.001205912
